4.85712518098476,6.24098466387584,0.131880537934257,0.498513491762181,9,403.760900278569,163.739067450263,16.1751712962963,0.494578240740741,26,295.921296296296,-40.65416667,-62.75416667,100,1187,379,0.1277,10.4972222222223,298,25,124.9717332,22.3125,28.1875,35.0625,2.907432774,82.25,25.1875,20.1875,46.875,44.8125,22.1875
7.93212357777409,7.74603693891845,0.147237465884577,0.601218318069975,10,403.854766185335,182.703163517158,16.5291527777778,0.492737037037037,156,292.143518518518,-38.32916667,-60.8875,100,1243,793,0.4406,11.1222222222223,601,48,132.0033715,19.5,21.5,25.8125,5.937109343,77.125,29.125,29.125,49.375,44.875,20.625
11.2632943442775,8.64680282535697,0.247289161178854,0.859246393976112,12,403.867498840957,175.949544563439,16.442,0.444071296296296,126,292.212962962963,-38.32083333,-60.02916667,30,1236,800,0.441,10.2398148148149,645,52,132.0170875,22.25,23.6875,28.5,4.035776272,74.625,29.4375,28.3125,46.625,43.375,22.125
11.230946815627,8.48667474993593,0.21085836327607,0.605910105444491,12,403.869955920028,191.141223912471,16.3689305555556,0.405648611111111,77,292.222222222222,-38.27916667,-59.20416667,100,1168,832,0.4452,9.46481481481485,695,59,131.9965803,19.5,18.75,26.9375,2.690843522,74.6875,26.75,28.0625,54.5625,45.25,20.8125
12.7756892903566,9.91827746375574,0.279594297166489,1.35521401899556,9,403.880763267452,219.224619518351,16.2993981481481,0.412661574074074,106,291.476851851852,-38.0125,-58.35416667,40,1176,844,0.5207,9.80138888888892,713,60,127.983933,21.5,21.875,25.6875,4.815696118,72.75,29.5625,27.1875,48.625,47.0625,20.9375
8.84697811299741,7.62471423594414,0.158263759422239,0.771710994405051,12,403.878650432259,218.754112972554,16.6225740740741,0.488069907407408,195,291.407407407407,-37.82083333,-60.47916667,120,1257,826,0.5496,11.2092592592593,660,52,133.0154875,22.625,24.4375,28.625,1.680302736,77.625,32.375,30.5625,43.25,40.9375,22.1875
12.5072774702034,9.66380273274671,0.249248851702576,0.957118723541498,9,403.880763267452,218.94460873154,16.4799953703704,0.407136111111111,184,291.458333333333,-37.7875,-58.84583333,40,1204,850,0.6199,9.66898148148152,707,58,122.0258446,20.5625,21.8125,27.0625,6.56275133,71.9375,30.875,30.6875,47.5,42.25,21.9375
12.4819221988389,9.43138208864267,0.231379104719402,1.47160763467352,12,403.880763267452,202.917823417046,16.4527685185185,0.407282407407408,164,291.476851851852,-37.77083333,-58.65416667,60,1205,853,0.6167,9.69305555555559,711,59,132.0118268,22.8125,24.375,27.3125,4.946651503,73.375,34.5,32.6875,41.375,39.875,22.5
8.73255402715724,7.67255408514658,0.247858972995267,0.593482660936813,10,403.876729581345,157.569141307644,16.9526018518519,0.576762962962963,337,291.587962962963,-37.7625,-62.34583333,50,1257,794,0.4663,12.4699074074074,646,51,121.0152939,19.875,19.9375,29.75,8.178011361,74.0625,27.8125,25.4375,52.4375,45.125,21.1875
6.91682239886962,6.83502641392956,0.128131975999734,0.497365501895547,10,403.876729581345,157.751345004347,17.0159027777778,0.580166203703704,311,291.587962962963,-37.72083333,-62.60416667,50,1284,743,0.4359,12.5569444444445,619,48,122.9848956,21.4375,19.9375,30.5,5.744899879,78.875,26.875,23.8125,53.4375,45.75,21.3125
