 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26. 3.2026    Time:   3: 9:11
 Units: L = cm   , T = days , M = micro

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    1720.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30324E+00 -0.13224E-01 -0.54432E+03  0.53415E+03 -0.54432E+03  0.52186E+03 -0.21323E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.74802E+03  0.20371E+03   1731  0.00000E+00      0.000
    1730.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30323E+00 -0.13227E-01 -0.54749E+03  0.53726E+03 -0.54749E+03  0.52490E+03 -0.21455E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.75237E+03  0.20490E+03   1741  0.00000E+00      0.000
    1740.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30323E+00 -0.13232E-01 -0.55065E+03  0.54036E+03 -0.55065E+03  0.52793E+03 -0.21588E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.75672E+03  0.20608E+03   1751  0.00000E+00      0.000
    1750.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30323E+00 -0.13235E-01 -0.55381E+03  0.54347E+03 -0.55381E+03  0.53096E+03 -0.21720E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.76107E+03  0.20727E+03   1761  0.00000E+00      0.000
    1760.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30322E+00 -0.13239E-01 -0.55698E+03  0.54657E+03 -0.55698E+03  0.53399E+03 -0.21852E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.76541E+03  0.20845E+03   1771  0.00000E+00      0.000
    1770.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30322E+00 -0.13243E-01 -0.56014E+03  0.54968E+03 -0.56014E+03  0.53702E+03 -0.21985E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.76976E+03  0.20964E+03   1781  0.00000E+00      0.000
    1780.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30321E+00 -0.13246E-01 -0.56331E+03  0.55279E+03 -0.56331E+03  0.54006E+03 -0.22117E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.77411E+03  0.21082E+03   1791  0.00000E+00      0.000
    1790.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30321E+00 -0.13249E-01 -0.56647E+03  0.55589E+03 -0.56647E+03  0.54309E+03 -0.22250E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.77846E+03  0.21201E+03   1801  0.00000E+00      0.000
    1800.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30321E+00 -0.13253E-01 -0.56964E+03  0.55900E+03 -0.56964E+03  0.54612E+03 -0.22382E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.78281E+03  0.21319E+03   1811  0.00000E+00      0.000
    1810.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30320E+00 -0.13257E-01 -0.57280E+03  0.56210E+03 -0.57280E+03  0.54915E+03 -0.22515E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.78716E+03  0.21437E+03   1821  0.00000E+00      0.000
    1820.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30320E+00 -0.13261E-01 -0.57597E+03  0.56521E+03 -0.57597E+03  0.55219E+03 -0.22647E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.79151E+03  0.21556E+03   1831  0.00000E+00      0.000
    1825.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30320E+00 -0.13263E-01 -0.57755E+03  0.56676E+03 -0.57755E+03  0.55370E+03 -0.22713E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.79368E+03  0.21615E+03   1836  0.00000E+00      0.000
    1830.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30320E+00 -0.13263E-01 -0.57913E+03  0.56831E+03 -0.57913E+03  0.55522E+03 -0.22780E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.79586E+03  0.21674E+03   1841  0.00000E+00      0.000
    1840.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30319E+00 -0.13268E-01 -0.58230E+03  0.57142E+03 -0.58230E+03  0.55825E+03 -0.22912E+02 -0.75278E+02 -0.48030E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.80020E+03  0.21793E+03   1851  0.00000E+00      0.000
    1850.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30319E+00 -0.13270E-01 -0.58546E+03  0.57452E+03 -0.58546E+03  0.56128E+03 -0.23045E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.80455E+03  0.21911E+03   1861  0.00000E+00      0.000
    1860.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30319E+00 -0.13273E-01 -0.58863E+03  0.57763E+03 -0.58863E+03  0.56431E+03 -0.23178E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.80890E+03  0.22030E+03   1871  0.00000E+00      0.000
    1870.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30318E+00 -0.13278E-01 -0.59179E+03  0.58074E+03 -0.59179E+03  0.56735E+03 -0.23311E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.81325E+03  0.22148E+03   1881  0.00000E+00      0.000
    1880.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30318E+00 -0.13282E-01 -0.59496E+03  0.58384E+03 -0.59496E+03  0.57038E+03 -0.23443E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.81760E+03  0.22266E+03   1891  0.00000E+00      0.000
    1890.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30317E+00 -0.13287E-01 -0.59812E+03  0.58695E+03 -0.59812E+03  0.57341E+03 -0.23576E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.82195E+03  0.22385E+03   1901  0.00000E+00      0.000
    1900.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30317E+00 -0.13292E-01 -0.60128E+03  0.59005E+03 -0.60128E+03  0.57644E+03 -0.23709E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.82630E+03  0.22503E+03   1911  0.00000E+00      0.000
    1910.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30316E+00 -0.13297E-01 -0.60445E+03  0.59316E+03 -0.60445E+03  0.57947E+03 -0.23842E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.83065E+03  0.22622E+03   1921  0.00000E+00      0.000
    1920.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30316E+00 -0.13302E-01 -0.60761E+03  0.59626E+03 -0.60761E+03  0.58250E+03 -0.23975E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.83499E+03  0.22740E+03   1931  0.00000E+00      0.000
    1930.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30315E+00 -0.13307E-01 -0.61078E+03  0.59937E+03 -0.61078E+03  0.58554E+03 -0.24108E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.83934E+03  0.22859E+03   1941  0.00000E+00      0.000
    1940.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30315E+00 -0.13311E-01 -0.61394E+03  0.60247E+03 -0.61394E+03  0.58857E+03 -0.24241E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.84369E+03  0.22977E+03   1951  0.00000E+00      0.000
    1950.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30314E+00 -0.13316E-01 -0.61711E+03  0.60558E+03 -0.61711E+03  0.59160E+03 -0.24374E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.84804E+03  0.23096E+03   1961  0.00000E+00      0.000
    1960.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30314E+00 -0.13321E-01 -0.62027E+03  0.60868E+03 -0.62027E+03  0.59463E+03 -0.24508E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.85239E+03  0.23214E+03   1971  0.00000E+00      0.000
    1970.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30314E+00 -0.13325E-01 -0.62344E+03  0.61179E+03 -0.62344E+03  0.59766E+03 -0.24641E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.85674E+03  0.23332E+03   1981  0.00000E+00      0.000
    1980.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30313E+00 -0.13329E-01 -0.62660E+03  0.61490E+03 -0.62660E+03  0.60069E+03 -0.24774E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.86109E+03  0.23451E+03   1991  0.00000E+00      0.000
    1990.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30313E+00 -0.13333E-01 -0.62977E+03  0.61800E+03 -0.62977E+03  0.60372E+03 -0.24907E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.86544E+03  0.23569E+03   2001  0.00000E+00      0.000
    2000.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30312E+00 -0.13338E-01 -0.63293E+03  0.62111E+03 -0.63293E+03  0.60676E+03 -0.25041E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.86978E+03  0.23688E+03   2011  0.00000E+00      0.000
    2010.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30312E+00 -0.13342E-01 -0.63610E+03  0.62421E+03 -0.63610E+03  0.60979E+03 -0.25174E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.87413E+03  0.23806E+03   2021  0.00000E+00      0.000
    2020.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30311E+00 -0.13347E-01 -0.63926E+03  0.62732E+03 -0.63926E+03  0.61282E+03 -0.25308E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.87848E+03  0.23925E+03   2031  0.00000E+00      0.000
    2030.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30311E+00 -0.13351E-01 -0.64243E+03  0.63042E+03 -0.64243E+03  0.61585E+03 -0.25441E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.88283E+03  0.24043E+03   2041  0.00000E+00      0.000
    2040.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30310E+00 -0.13356E-01 -0.64559E+03  0.63353E+03 -0.64559E+03  0.61888E+03 -0.25575E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.88718E+03  0.24162E+03   2051  0.00000E+00      0.000
    2050.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30310E+00 -0.13360E-01 -0.64876E+03  0.63663E+03 -0.64875E+03  0.62191E+03 -0.25708E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.89153E+03  0.24280E+03   2061  0.00000E+00      0.000
    2060.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30310E+00 -0.13364E-01 -0.65192E+03  0.63974E+03 -0.65192E+03  0.62494E+03 -0.25842E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.89588E+03  0.24398E+03   2071  0.00000E+00      0.000
    2070.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30309E+00 -0.13368E-01 -0.65508E+03  0.64284E+03 -0.65508E+03  0.62797E+03 -0.25975E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.90023E+03  0.24517E+03   2081  0.00000E+00      0.000
    2080.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30309E+00 -0.13372E-01 -0.65825E+03  0.64595E+03 -0.65825E+03  0.63100E+03 -0.26109E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.90457E+03  0.24635E+03   2091  0.00000E+00      0.000
    2090.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30308E+00 -0.13377E-01 -0.66141E+03  0.64906E+03 -0.66141E+03  0.63403E+03 -0.26243E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.90892E+03  0.24754E+03   2101  0.00000E+00      0.000
    2100.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30308E+00 -0.13381E-01 -0.66458E+03  0.65216E+03 -0.66458E+03  0.63707E+03 -0.26377E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.91327E+03  0.24872E+03   2111  0.00000E+00      0.000
    2110.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30307E+00 -0.13385E-01 -0.66774E+03  0.65527E+03 -0.66774E+03  0.64010E+03 -0.26511E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.91762E+03  0.24991E+03   2121  0.00000E+00      0.000
    2120.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30307E+00 -0.13390E-01 -0.67091E+03  0.65837E+03 -0.67091E+03  0.64313E+03 -0.26644E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.92197E+03  0.25109E+03   2131  0.00000E+00      0.000
    2130.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30307E+00 -0.13395E-01 -0.67407E+03  0.66148E+03 -0.67407E+03  0.64616E+03 -0.26778E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.92632E+03  0.25227E+03   2141  0.00000E+00      0.000
    2140.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30306E+00 -0.13398E-01 -0.67724E+03  0.66458E+03 -0.67724E+03  0.64919E+03 -0.26912E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.93067E+03  0.25346E+03   2151  0.00000E+00      0.000
    2150.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30306E+00 -0.13402E-01 -0.68040E+03  0.66769E+03 -0.68040E+03  0.65222E+03 -0.27046E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.93502E+03  0.25464E+03   2161  0.00000E+00      0.000
    2160.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30305E+00 -0.13406E-01 -0.68357E+03  0.67079E+03 -0.68357E+03  0.65525E+03 -0.27180E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.93936E+03  0.25583E+03   2171  0.00000E+00      0.000
    2170.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30305E+00 -0.13411E-01 -0.68673E+03  0.67390E+03 -0.68673E+03  0.65828E+03 -0.27314E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.94371E+03  0.25701E+03   2181  0.00000E+00      0.000
    2180.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30304E+00 -0.13417E-01 -0.68990E+03  0.67700E+03 -0.68990E+03  0.66131E+03 -0.27449E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.94806E+03  0.25820E+03   2191  0.00000E+00      0.000
    2190.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30304E+00 -0.13422E-01 -0.69306E+03  0.68011E+03 -0.69306E+03  0.66434E+03 -0.27583E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.95241E+03  0.25938E+03   2201  0.00000E+00      0.000
    2200.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30303E+00 -0.13428E-01 -0.69623E+03  0.68322E+03 -0.69623E+03  0.66737E+03 -0.27717E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.95676E+03  0.26057E+03   2211  0.00000E+00      0.000
    2210.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30303E+00 -0.13433E-01 -0.69939E+03  0.68632E+03 -0.69939E+03  0.67040E+03 -0.27851E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.96111E+03  0.26175E+03   2221  0.00000E+00      0.000
    2220.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30302E+00 -0.13439E-01 -0.70255E+03  0.68943E+03 -0.70255E+03  0.67343E+03 -0.27986E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.96546E+03  0.26293E+03   2231  0.00000E+00      0.000
    2230.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30302E+00 -0.13445E-01 -0.70572E+03  0.69253E+03 -0.70572E+03  0.67646E+03 -0.28120E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.96981E+03  0.26412E+03   2241  0.00000E+00      0.000
    2240.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30301E+00 -0.13450E-01 -0.70888E+03  0.69564E+03 -0.70888E+03  0.67949E+03 -0.28255E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.97415E+03  0.26530E+03   2251  0.00000E+00      0.000
    2250.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30301E+00 -0.13455E-01 -0.71205E+03  0.69874E+03 -0.71205E+03  0.68252E+03 -0.28389E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.97850E+03  0.26649E+03   2261  0.00000E+00      0.000
    2260.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30300E+00 -0.13460E-01 -0.71521E+03  0.70185E+03 -0.71521E+03  0.68555E+03 -0.28524E+02 -0.75278E+02 -0.48029E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.98285E+03  0.26767E+03   2271  0.00000E+00      0.000
    2270.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30299E+00 -0.13465E-01 -0.71838E+03  0.70495E+03 -0.71838E+03  0.68858E+03 -0.28658E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.98720E+03  0.26886E+03   2281  0.00000E+00      0.000
    2280.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30299E+00 -0.13471E-01 -0.72154E+03  0.70806E+03 -0.72154E+03  0.69161E+03 -0.28793E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.99155E+03  0.27004E+03   2291  0.00000E+00      0.000
    2290.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30298E+00 -0.13476E-01 -0.72471E+03  0.71116E+03 -0.72471E+03  0.69464E+03 -0.28928E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.99590E+03  0.27122E+03   2301  0.00000E+00      0.000
    2300.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30298E+00 -0.13481E-01 -0.72787E+03  0.71427E+03 -0.72787E+03  0.69767E+03 -0.29063E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10002E+04  0.27241E+03   2311  0.00000E+00      0.000
    2310.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30297E+00 -0.13486E-01 -0.73104E+03  0.71738E+03 -0.73104E+03  0.70070E+03 -0.29197E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10046E+04  0.27359E+03   2321  0.00000E+00      0.000
    2320.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30297E+00 -0.13491E-01 -0.73420E+03  0.72048E+03 -0.73420E+03  0.70373E+03 -0.29332E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10089E+04  0.27478E+03   2331  0.00000E+00      0.000
    2330.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30296E+00 -0.13497E-01 -0.73737E+03  0.72359E+03 -0.73737E+03  0.70676E+03 -0.29467E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10133E+04  0.27596E+03   2341  0.00000E+00      0.000
    2340.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30296E+00 -0.13502E-01 -0.74053E+03  0.72669E+03 -0.74053E+03  0.70979E+03 -0.29602E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10176E+04  0.27715E+03   2351  0.00000E+00      0.000
    2350.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30295E+00 -0.13507E-01 -0.74370E+03  0.72980E+03 -0.74370E+03  0.71282E+03 -0.29737E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10220E+04  0.27833E+03   2361  0.00000E+00      0.000
    2360.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30295E+00 -0.13512E-01 -0.74686E+03  0.73290E+03 -0.74686E+03  0.71585E+03 -0.29872E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10263E+04  0.27952E+03   2371  0.00000E+00      0.000
    2370.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30294E+00 -0.13517E-01 -0.75002E+03  0.73601E+03 -0.75002E+03  0.71888E+03 -0.30008E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10307E+04  0.28070E+03   2381  0.00000E+00      0.000
    2380.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30294E+00 -0.13522E-01 -0.75319E+03  0.73911E+03 -0.75319E+03  0.72191E+03 -0.30143E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10350E+04  0.28188E+03   2391  0.00000E+00      0.000
    2390.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30293E+00 -0.13527E-01 -0.75635E+03  0.74222E+03 -0.75635E+03  0.72494E+03 -0.30278E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10394E+04  0.28307E+03   2401  0.00000E+00      0.000
    2400.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30293E+00 -0.13532E-01 -0.75952E+03  0.74532E+03 -0.75952E+03  0.72797E+03 -0.30413E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10437E+04  0.28425E+03   2411  0.00000E+00      0.000
    2410.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30292E+00 -0.13537E-01 -0.76268E+03  0.74843E+03 -0.76268E+03  0.73100E+03 -0.30549E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10481E+04  0.28544E+03   2421  0.00000E+00      0.000
    2420.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30292E+00 -0.13543E-01 -0.76585E+03  0.75154E+03 -0.76585E+03  0.73402E+03 -0.30684E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10524E+04  0.28662E+03   2431  0.00000E+00      0.000
    2430.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30291E+00 -0.13547E-01 -0.76901E+03  0.75464E+03 -0.76901E+03  0.73705E+03 -0.30820E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10568E+04  0.28781E+03   2441  0.00000E+00      0.000
    2440.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30291E+00 -0.13553E-01 -0.77218E+03  0.75775E+03 -0.77218E+03  0.74008E+03 -0.30955E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10611E+04  0.28899E+03   2451  0.00000E+00      0.000
    2450.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30290E+00 -0.13557E-01 -0.77534E+03  0.76085E+03 -0.77534E+03  0.74311E+03 -0.31091E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10655E+04  0.29017E+03   2461  0.00000E+00      0.000
    2460.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30290E+00 -0.13562E-01 -0.77851E+03  0.76396E+03 -0.77851E+03  0.74614E+03 -0.31226E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10698E+04  0.29136E+03   2471  0.00000E+00      0.000
    2470.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30289E+00 -0.13567E-01 -0.78167E+03  0.76706E+03 -0.78167E+03  0.74917E+03 -0.31362E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10742E+04  0.29254E+03   2481  0.00000E+00      0.000
    2480.0000 -0.31646E+00  0.31056E+00 -0.31646E+00  0.30289E+00 -0.13572E-01 -0.78484E+03  0.77017E+03 -0.78484E+03  0.75220E+03 -0.31498E+02 -0.75278E+02 -0.48028E+02  0.00000E+00  0.00000E+00  0.00000E+00  0.43673E+02  0.10785E+04  0.29373E+03   2491  0.00000E+00      0.000
