Pcp_File_Version=4
     2
     1   0.000000e+00   1.000000e+00   1.000000e+00
     2  -1.200000e+02   1.000000e+00   1.000000e+00
  101   1   1   1       x          h       Mat  Lay      Beta         Axz          Bxz          Dxz        Temp        Conc
    1   0.000000e+00  -1.200000e+02     1     1   1.200000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
    2  -1.200000e+00  -1.188000e+02     1     1   1.188000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
    3  -2.400000e+00  -1.176000e+02     1     1   1.176000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
    4  -3.600000e+00  -1.164000e+02     1     1   1.164000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
    5  -4.800000e+00  -1.152000e+02     1     1   1.152000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
    6  -6.000000e+00  -1.140000e+02     1     1   1.140000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
    7  -7.200000e+00  -1.128000e+02     1     1   1.128000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
    8  -8.400000e+00  -1.116000e+02     1     1   1.116000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
    9  -9.600000e+00  -1.104000e+02     1     1   1.104000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   10  -1.080000e+01  -1.092000e+02     1     1   1.092000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   11  -1.200000e+01  -1.080000e+02     1     1   1.080000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   12  -1.320000e+01  -1.068000e+02     1     1   1.068000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   13  -1.440000e+01  -1.056000e+02     1     1   1.056000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   14  -1.560000e+01  -1.044000e+02     1     1   1.044000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   15  -1.680000e+01  -1.032000e+02     1     1   1.032000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   16  -1.800000e+01  -1.020000e+02     1     1   1.020000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   17  -1.920000e+01  -1.008000e+02     1     1   1.008000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   18  -2.040000e+01  -9.960000e+01     1     1   9.960000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   19  -2.160000e+01  -9.840000e+01     1     1   9.840000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   20  -2.280000e+01  -9.720000e+01     1     1   9.720000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   21  -2.400000e+01  -9.600000e+01     1     1   9.600000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   22  -2.520000e+01  -9.480000e+01     1     1   9.480000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   23  -2.640000e+01  -9.360000e+01     1     1   9.360000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   24  -2.760000e+01  -9.240000e+01     1     1   9.240000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   25  -2.880000e+01  -9.120000e+01     1     1   9.120000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   26  -3.000000e+01  -9.000000e+01     1     1   9.000000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   27  -3.120000e+01  -8.880000e+01     1     1   8.880000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   28  -3.240000e+01  -8.760000e+01     1     1   8.760000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   29  -3.360000e+01  -8.640000e+01     1     1   8.640000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   30  -3.480000e+01  -8.520000e+01     1     1   8.520000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   31  -3.600000e+01  -8.400000e+01     2     2   8.400000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   32  -3.720000e+01  -8.280000e+01     2     2   8.280000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   33  -3.840000e+01  -8.160000e+01     2     2   8.160000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   34  -3.960000e+01  -8.040000e+01     2     2   8.040000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   35  -4.080000e+01  -7.920000e+01     2     2   7.920000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   36  -4.200000e+01  -7.800000e+01     2     2   7.800000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   37  -4.320000e+01  -7.680000e+01     2     2   7.680000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   38  -4.440000e+01  -7.560000e+01     2     2   7.560000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   39  -4.560000e+01  -7.440000e+01     2     2   7.440000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   40  -4.680000e+01  -7.320000e+01     2     2   7.320000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   41  -4.800000e+01  -7.200000e+01     2     2   7.200000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   42  -4.920000e+01  -7.080000e+01     2     2   7.080000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   43  -5.040000e+01  -6.960000e+01     2     2   6.960000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   44  -5.160000e+01  -6.840000e+01     2     2   6.840000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   45  -5.280000e+01  -6.720000e+01     2     2   6.720000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   46  -5.400000e+01  -6.600000e+01     2     2   6.600000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   47  -5.520000e+01  -6.480000e+01     2     2   6.480000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   48  -5.640000e+01  -6.360000e+01     2     2   6.360000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   49  -5.760000e+01  -6.240000e+01     2     2   6.240000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   50  -5.880000e+01  -6.120000e+01     2     2   6.120000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   51  -6.000000e+01  -6.000000e+01     2     2   6.000000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   52  -6.120000e+01  -5.880000e+01     2     2   5.880000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   53  -6.240000e+01  -5.760000e+01     2     2   5.760000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   54  -6.360000e+01  -5.640000e+01     2     2   5.640000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   55  -6.480000e+01  -5.520000e+01     2     2   5.520000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   56  -6.600000e+01  -5.400000e+01     2     2   5.400000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   57  -6.720000e+01  -5.280000e+01     2     2   5.280000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   58  -6.840000e+01  -5.160000e+01     2     2   5.160000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   59  -6.960000e+01  -5.040000e+01     2     2   5.040000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   60  -7.080000e+01  -4.920000e+01     2     2   4.920000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   61  -7.200000e+01  -4.800000e+01     2     2   4.800000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   62  -7.320000e+01  -4.680000e+01     2     2   4.680000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   63  -7.440000e+01  -4.560000e+01     2     2   4.560000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   64  -7.560000e+01  -4.440000e+01     2     2   4.440000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   65  -7.680000e+01  -4.320000e+01     2     2   4.320000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   66  -7.800000e+01  -4.200000e+01     2     2   4.200000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   67  -7.920000e+01  -4.080000e+01     2     2   4.080000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   68  -8.040000e+01  -3.960000e+01     2     2   3.960000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   69  -8.160000e+01  -3.840000e+01     2     2   3.840000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   70  -8.280000e+01  -3.720000e+01     2     2   3.720000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   71  -8.400000e+01  -3.600000e+01     2     2   3.600000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   72  -8.520000e+01  -3.480000e+01     2     2   3.480000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   73  -8.640000e+01  -3.360000e+01     2     2   3.360000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   74  -8.760000e+01  -3.240000e+01     2     2   3.240000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   75  -8.880000e+01  -3.120000e+01     2     2   3.120000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   76  -9.000000e+01  -3.000000e+01     2     2   3.000000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   77  -9.120000e+01  -2.880000e+01     2     2   2.880000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   78  -9.240000e+01  -2.760000e+01     2     2   2.760000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   79  -9.360000e+01  -2.640000e+01     2     2   2.640000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   80  -9.480000e+01  -2.520000e+01     2     2   2.520000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   81  -9.600000e+01  -2.400000e+01     2     2   2.400000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   82  -9.720000e+01  -2.280000e+01     2     2   2.280000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   83  -9.840000e+01  -2.160000e+01     2     2   2.160000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   84  -9.960000e+01  -2.040000e+01     2     2   2.040000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   85  -1.008000e+02  -1.920000e+01     2     2   1.920000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   86  -1.020000e+02  -1.800000e+01     2     2   1.800000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   87  -1.032000e+02  -1.680000e+01     2     2   1.680000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   88  -1.044000e+02  -1.560000e+01     2     2   1.560000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   89  -1.056000e+02  -1.440000e+01     2     2   1.440000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   90  -1.068000e+02  -1.320000e+01     2     2   1.320000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   91  -1.080000e+02  -1.200000e+01     2     2   1.200000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   92  -1.092000e+02  -1.080000e+01     2     2   1.080000e-01   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   93  -1.104000e+02  -9.600000e+00     2     2   9.600000e-02   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   94  -1.116000e+02  -8.400000e+00     2     2   8.400000e-02   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   95  -1.128000e+02  -7.200000e+00     2     2   7.200000e-02   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   96  -1.140000e+02  -6.000000e+00     2     2   6.000000e-02   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   97  -1.152000e+02  -4.800000e+00     2     2   4.800000e-02   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   98  -1.164000e+02  -3.600000e+00     2     2   3.600000e-02   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
   99  -1.176000e+02  -2.400000e+00     2     2   2.400000e-02   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
  100  -1.188000e+02  -1.200000e+00     2     2   1.200000e-02   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
  101  -1.200000e+02  -0.000000e+00     2     2   0.000000e+00   1.000000e+00   1.000000e+00   1.000000e+00   0.000000e+00   0.000000e+00
0
